split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
matched_coord1.0,mean,8,0.0,0.0,0.0,,,1.0377902495861053,50
matched_coord1.0,pca_ridge,8,0.6431255756777723,0.6665819419200775,0.20966253792969888,0.5972899416342133,0.6647107464712574,0.73669524371624,50
matched_coord1.0,spatial_knn,8,-0.03031712892746222,-0.041537640713490254,0.2411975115369548,-0.07278584961595597,-0.04491707759470915,1.0913151372926257,50
random,mean,9,0.0,0.0,0.0,,,0.9915005093812943,50
random,pca_ridge,9,0.6843077469627766,0.7047757998111934,0.1165216115051699,0.6235275919538631,0.6246368743342221,0.689315493106842,50
random,spatial_knn,9,-0.02581517251602897,-0.049298034377845176,0.08541564000987828,-0.03869792645561437,-0.05227485957533615,1.0572414074392378,50
matched_hop0,mean,9,0.0,0.0,0.0,,,0.9799971163272858,50
matched_hop0,pca_ridge,9,0.6279100774561878,0.6301103904096093,0.12222369357688756,0.5762771738142671,0.5644087273610812,0.722078474164009,50
matched_hop0,spatial_knn,9,0.06573322151749711,0.06124508851342256,0.055295663161164896,0.058458809604080786,0.057396897863563376,1.0061573123390284,50
matched_hop1,mean,9,0.0,0.0,0.0,,,0.9799971163272858,50
matched_hop1,pca_ridge,9,0.6279100774561878,0.6301103904096093,0.12222369357688756,0.5762771738142671,0.5644087273610812,0.722078474164009,50
matched_hop1,spatial_knn,9,0.06573322151749711,0.06124508851342256,0.055295663161164896,0.058458809604080786,0.057396897863563376,1.0061573123390284,50
matched_hop2,mean,9,0.0,0.0,0.0,,,1.0119866561889648,50
matched_hop2,pca_ridge,9,0.6235973949768984,0.6241820130622884,0.13167736356782,0.5700261018980693,0.5776145965589674,0.7506761813163757,50
matched_hop2,spatial_knn,9,0.002261914544390594,-0.016456485898165108,0.11840299061109938,-0.0038080891342907354,-0.004976203711251074,1.0633882694074304,50
matched_coord0.25,mean,9,0.0,0.0,0.0,,,0.9832950985431671,50
matched_coord0.25,pca_ridge,9,0.6184881261120815,0.6153150379535488,0.1287939477360649,0.5672360912438508,0.5524709306364071,0.7303570199012757,50
matched_coord0.25,spatial_knn,9,0.03568219880916274,0.029882707049731567,0.06382092266078258,0.02833846661129413,0.01731954771770044,1.0200370643520493,50
matched_coord0.5,mean,9,0.0,0.0,0.0,,,0.9660717809200287,50
matched_coord0.5,pca_ridge,9,0.6304315485168754,0.6546741496562041,0.14306479467919606,0.5715185065872412,0.5579932487281948,0.6983474159240722,50
matched_coord0.5,spatial_knn,9,-0.025686539602088297,-0.05413741055779425,0.11454038294211348,-0.03180334831087508,-0.04202587795191988,1.0272332638854411,50
